Transaction Dates (Calculated),N.Y.C. - J Day Ahead Price,N.Y.C. - J Day Ahead Forecast Load
9/6/2014,55.03,8835
9/6/2014,55.05,8793
9/6/2014,50.79,8633
9/6/2014,43.69,8458
9/6/2014,42.32,8312
9/6/2014,42.07,8330
9/6/2014,39.63,8163
9/6/2014,38.49,7865
9/6/2014,33.25,7525
9/6/2014,28.96,7005
9/7/2014,25.41,6730
9/7/2014,23.82,6224
9/7/2014,22.32,5878
9/7/2014,20.89,5648
9/7/2014,20.66,5466
9/7/2014,18.57,5425
9/7/2014,20.99,5507
9/7/2014,23.01,5909
9/7/2014,25.21,6265
9/7/2014,28.71,6597
9/7/2014,30,6819
9/7/2014,31.08,6971
9/7/2014,32.03,7047
9/7/2014,33,7096
9/7/2014,33.6,7117
9/7/2014,34.71,7097
9/7/2014,34.53,7034
9/7/2014,33.03,6936
9/7/2014,35.02,6919
9/7/2014,34.71,7094
9/7/2014,31.58,7026
9/7/2014,29.75,6838
9/7/2014,24.82,6491
9/7/2014,22.68,6112
9/8/2014,22.3,5696
9/8/2014,21.9,5354
9/8/2014,20.78,5146
9/8/2014,20.33,5125
9/8/2014,22.1,5494
9/8/2014,24.51,5726
9/8/2014,25.03,6311
9/8/2014,28.86,6863
9/8/2014,30.08,7270
9/8/2014,33.54,7510
9/8/2014,36.05,7644
9/8/2014,36.4,7760
9/8/2014,37.28,7855
9/8/2014,38.99,7904
9/8/2014,44.29,7931
9/8/2014,45.24,7925
9/8/2014,39.67,7798
9/8/2014,35.7,7521
9/8/2014,35.35,7371
9/8/2014,34.05,7281
9/8/2014,27.99,7064
9/8/2014,25.2,6711
9/8/2014,24.45,6335
9/8/2014,25.37,5802
9/9/2014,23.05,5438
9/9/2014,21.06,5160
9/9/2014,19.72,5004
9/9/2014,19.47,4961
9/9/2014,22.85,5215
9/9/2014,29.3,5630
9/9/2014,29.93,6187
9/9/2014,31.37,6722
9/9/2014,33.53,7069
9/9/2014,34.81,7282
9/9/2014,37.13,7418
9/9/2014,38.57,7553
9/9/2014,38.82,7670
9/9/2014,39.9,7757
9/9/2014,42.08,7802
9/9/2014,42.16,7774
9/9/2014,38.99,7646
9/9/2014,36.14,7367
9/9/2014,38.79,7230
9/9/2014,37.23,7224
9/9/2014,29.71,6990
9/9/2014,29.13,6636
9/9/2014,27.18,6151
9/9/2014,25.17,5542
9/10/2014,22.87,5255
9/10/2014,21.54,5074
9/10/2014,20.31,4963
9/10/2014,20.51,4936
9/10/2014,23.25,5130
9/10/2014,30.25,5617
9/10/2014,31.82,6169
9/10/2014,32,6698
9/10/2014,33.56,7114
9/10/2014,35.92,7354
9/10/2014,38.11,7494
9/10/2014,39.18,7626
9/10/2014,40.98,7753
9/10/2014,41.48,7832
9/10/2014,45.52,7890
9/10/2014,45.82,7898
9/10/2014,41.33,7809
9/10/2014,39.6,7505
9/10/2014,40.92,7300
9/10/2014,39.72,7244
9/10/2014,34.78,7008
9/10/2014,31.63,6643
9/10/2014,28.73,6124
9/10/2014,30.15,5546
9/11/2014,26.43,5333
9/11/2014,24.01,5294
9/11/2014,22.88,5257
9/11/2014,23.07,5245
9/11/2014,26.32,5307
9/11/2014,34.21,6018
9/11/2014,36.13,6645
9/11/2014,36.74,7276
9/11/2014,40.89,7768
9/11/2014,43.93,8024
9/11/2014,45.92,8255
9/11/2014,48.35,8469
9/11/2014,55.26,8634
9/11/2014,61.34,8770
9/11/2014,72.37,8851
9/11/2014,78.02,8854
9/11/2014,63.01,8761
9/11/2014,49,8429
9/11/2014,50.09,8241
9/11/2014,47.01,8193
9/11/2014,43.08,7919
9/11/2014,37.53,7501
9/11/2014,33.11,6918
9/11/2014,28.84,5995
9/12/2014,24.26,5677
9/12/2014,21.41,5170
9/12/2014,20.55,4921
9/12/2014,20.81,4904
9/12/2014,22.38,5340
9/12/2014,30.63,5575
9/12/2014,34.05,6154
9/12/2014,35.85,6653
9/12/2014,38.97,7006
9/12/2014,39.34,7220
9/12/2014,40.51,7337
9/12/2014,42.11,7436
9/12/2014,41.45,7501
9/12/2014,43.02,7557
9/12/2014,44.8,7580
9/12/2014,44.76,7521
9/12/2014,40.46,7405
9/12/2014,37.51,7029
9/12/2014,38.67,6856
9/12/2014,36.42,6796
9/12/2014,31.56,6504
9/12/2014,28.67,6172
9/12/2014,25.19,5746
9/12/2014,23.25,5345
9/13/2014,21.01,4942
9/13/2014,19.23,4736
9/13/2014,17.45,4598
9/13/2014,17.31,4545
9/13/2014,17.98,4536
9/13/2014,19.65,4756
9/13/2014,21.9,5035
9/13/2014,24.83,5407
9/13/2014,26.9,5789
9/13/2014,29.32,5994
9/13/2014,30.19,6141
9/13/2014,31.17,6233
9/13/2014,30.97,6242
9/13/2014,30.77,6236
9/13/2014,30.53,6215
9/13/2014,30.27,6154
9/13/2014,30.86,6071
9/13/2014,30.22,5962
9/13/2014,32.98,6027
9/13/2014,31.11,6071
9/13/2014,28.12,5860
9/13/2014,26.04,5600
9/13/2014,22.72,5283
9/13/2014,23.39,4890
9/14/2014,21.56,4712
9/14/2014,19.11,4531
9/14/2014,17.64,4427
9/14/2014,16.42,4386
9/14/2014,16.51,4330
9/14/2014,15.9,4454
9/14/2014,18.1,4575
9/14/2014,21.71,4802
9/14/2014,23.04,5056
9/14/2014,24.36,5303
9/14/2014,25.06,5466
9/14/2014,26.08,5584
9/14/2014,26.18,5633
9/14/2014,26.14,5691
9/14/2014,26.19,5744
9/14/2014,26.62,5727
9/14/2014,27.56,5705
9/14/2014,28.75,5688
9/14/2014,31.19,5747
9/14/2014,31.17,5818
9/14/2014,27.39,5699
9/14/2014,25.07,5427
9/14/2014,22.05,5022
9/14/2014,20.29,4522
9/15/2014,18.02,4438
9/15/2014,16.47,4367
9/15/2014,16.09,4338
9/15/2014,16.05,4338
9/15/2014,19.77,4459
9/15/2014,26.97,5058
9/15/2014,27.71,5636
9/15/2014,28.52,6093
9/15/2014,33.64,6405
9/15/2014,34.92,6593
9/15/2014,35.03,6715
9/15/2014,35.03,6826
9/15/2014,35.03,6898
9/15/2014,36.01,6961
9/15/2014,37.06,7005
9/15/2014,37.13,6958
9/15/2014,36.35,6897
9/15/2014,34.91,6632
9/15/2014,36.98,6562
9/15/2014,35.07,6459
9/15/2014,30.2,6191
9/15/2014,24.48,5827
9/15/2014,23.02,5313
9/15/2014,22.21,4671
9/16/2014,17.9,4295
9/16/2014,16.69,4237
9/16/2014,16.41,4225
9/16/2014,16.45,4219
9/16/2014,20.29,4322
9/16/2014,29.33,4995
9/16/2014,29.97,5628
9/16/2014,29.43,6110
9/16/2014,33.37,6460
9/16/2014,34.29,6646
9/16/2014,34.81,6819
9/16/2014,34.85,6894
9/16/2014,35.34,6948
9/16/2014,36.01,6964
9/16/2014,36.66,7001
9/16/2014,36.8,7020
9/16/2014,35.39,6971
9/16/2014,33.93,6731
9/16/2014,37.39,6616
9/16/2014,35.15,6453
9/16/2014,29.28,6154
9/16/2014,24.33,5752
9/16/2014,21.74,5207
9/16/2014,18.03,4671
9/17/2014,15.87,4450
9/17/2014,14.73,4369
9/17/2014,14.61,4332
9/17/2014,14.52,4307
9/17/2014,17.54,4377
9/17/2014,24.85,4991
9/17/2014,29.93,5605
9/17/2014,30.52,6079
9/17/2014,31.52,6401
9/17/2014,32.36,6580
9/17/2014,32.98,6686
9/17/2014,33.3,6756
9/17/2014,33.76,6806
9/17/2014,34.14,6832
9/17/2014,34.6,6871
9/17/2014,35.75,6869
9/17/2014,33.66,6830
9/17/2014,31.63,6585
9/17/2014,38.23,6508
9/17/2014,33.49,6370
9/17/2014,29.96,6100
9/17/2014,25.11,5728
9/17/2014,22.32,5235
9/17/2014,16.99,4792
9/18/2014,14.97,4420
9/18/2014,14.04,4339
9/18/2014,13.84,4303
9/18/2014,13.8,4276
9/18/2014,16.12,4344
9/18/2014,27.24,4956
9/18/2014,30.28,5563
9/18/2014,31.01,6051
9/18/2014,33.72,6392
9/18/2014,36.04,6601
9/18/2014,36.47,6728
9/18/2014,34.79,6837
9/18/2014,35.27,6924
9/18/2014,35.75,6980
9/18/2014,36.34,7041
9/18/2014,36.83,7043
9/18/2014,35.44,7001
9/18/2014,33.39,6722
9/18/2014,40.04,6625
9/18/2014,37.07,6465
9/18/2014,30.31,6208
9/18/2014,28.33,5836
9/18/2014,23.66,5376
9/18/2014,25.62,4912
9/19/2014,22.17,4545
9/19/2014,18.48,4390
9/19/2014,16.84,4311
9/19/2014,16.67,4284
9/19/2014,22.6,4437
9/19/2014,27.6,4910
9/19/2014,30,5491
9/19/2014,30.67,5943
9/19/2014,32.6,6237
9/19/2014,33.15,6397
9/19/2014,33.56,6469
9/19/2014,32.71,6515
9/19/2014,33.22,6537
9/19/2014,33.26,6544
9/19/2014,31.39,6566
9/19/2014,30.76,6558
9/19/2014,30.27,6531
9/19/2014,29.97,6295
9/19/2014,33.18,6212
9/19/2014,30.03,6062
9/19/2014,28.66,5789
9/19/2014,25.61,5464
9/19/2014,21.37,5053
9/19/2014,25.52,4626
9/20/2014,21.7,4370
9/20/2014,19.48,4261
9/20/2014,17.09,4204
9/20/2014,16.96,4160
9/20/2014,17.77,4129
9/20/2014,18.45,4432
9/20/2014,21.15,4658
9/20/2014,23.48,4917
9/20/2014,25.53,5266
9/20/2014,27.51,5515
9/20/2014,28.4,5703
9/20/2014,28.7,5822
9/20/2014,29.8,5882
9/20/2014,30.19,5916
9/20/2014,30.45,5977
9/20/2014,30.84,6033
9/20/2014,30.79,6046
9/20/2014,30.88,5986
9/20/2014,35.32,6032
9/20/2014,32.77,5978
9/20/2014,30.31,5843
9/20/2014,27.67,5600
9/20/2014,24.19,5278
9/20/2014,27.45,4924
9/21/2014,23.43,4651
9/21/2014,20.03,4528
9/21/2014,17.38,4459
9/21/2014,17.23,4391
9/21/2014,16.45,4350
9/21/2014,15.56,4658
9/21/2014,20.13,4834
9/21/2014,23.01,5064
9/21/2014,25.01,5399
9/21/2014,26.59,5702
9/21/2014,30.58,5961
9/21/2014,33.04,6174
9/21/2014,35.48,6276
9/21/2014,35.73,6324
9/21/2014,36.23,6392
9/21/2014,38,6447
9/21/2014,36.86,6475
9/21/2014,36.57,6406
9/21/2014,40.73,6474
9/21/2014,38.11,6427
9/21/2014,32.63,6277
9/21/2014,32.35,5982
9/21/2014,29.42,5568
9/21/2014,31.07,5256
9/22/2014,26.77,4902
9/22/2014,23.26,4797
9/22/2014,20.16,4748
9/22/2014,20.18,4740
9/22/2014,25.85,4841
9/22/2014,31.76,5457
9/22/2014,30.05,6027
9/22/2014,30.27,6479
9/22/2014,32.46,6791
9/22/2014,33.62,6970
9/22/2014,34.14,7047
9/22/2014,36.3,7076
9/22/2014,37.44,7089
9/22/2014,33.96,7096
9/22/2014,34.8,7105
9/22/2014,34.71,7060
9/22/2014,32.42,7003
9/22/2014,32.15,6743
9/22/2014,35.57,6648
9/22/2014,31.96,6499
9/22/2014,29.44,6201
9/22/2014,25.11,5834
9/22/2014,21.2,5352
9/22/2014,22.48,4992
9/23/2014,20.2,4469
9/23/2014,17.87,4368
9/23/2014,17.15,4311
9/23/2014,17.5,4288
9/23/2014,21.67,4365
9/23/2014,28.33,4955
9/23/2014,27.13,5497
9/23/2014,27.4,5926
9/23/2014,29.75,6194
9/23/2014,30.74,6345
9/23/2014,31.62,6419
9/23/2014,31.4,6460
9/23/2014,32.22,6493
9/23/2014,31.92,6524
9/23/2014,31.65,6565
9/23/2014,32.27,6565
9/23/2014,32.23,6553
9/23/2014,32.24,6344
9/23/2014,38.95,6289
9/23/2014,32.32,6197
9/23/2014,28.11,5934
9/23/2014,25.24,5588
9/23/2014,22.06,5113
9/23/2014,20.03,4734
9/24/2014,17.43,4432
9/24/2014,15.81,4370
9/24/2014,15.12,4328
9/24/2014,15.37,4307
9/24/2014,19.11,4344
9/24/2014,26.56,5003
9/24/2014,28.5,5583
9/24/2014,28.77,6066
9/24/2014,30.71,6386
9/24/2014,31.94,6585
9/24/2014,33.25,6709
9/24/2014,33.49,6763
9/24/2014,34.55,6816
9/24/2014,33.85,6849
9/24/2014,35.29,6884
9/24/2014,35.3,6908
9/24/2014,36.13,6854
9/24/2014,35.33,6665
9/24/2014,38.98,6586
9/24/2014,34.75,6451
9/24/2014,28.82,6206
9/24/2014,26.53,5858
9/24/2014,22.1,5406
9/24/2014,25.99,5038
9/25/2014,23.05,4709
9/25/2014,20.12,4570
9/25/2014,18.97,4497
9/25/2014,19.61,4471
9/25/2014,25.02,4592
9/25/2014,31.07,5183
9/25/2014,32.53,5764
9/25/2014,32.52,6222
9/25/2014,35.23,6531
9/25/2014,35.77,6689
9/25/2014,36.51,6769
9/25/2014,36.48,6801
9/25/2014,38.81,6817
9/25/2014,36.64,6822
9/25/2014,36.49,6826
9/25/2014,37.39,6825
9/25/2014,37.44,6783
9/25/2014,36.78,6601
9/25/2014,42.85,6532
9/25/2014,36.58,6384
9/25/2014,32.53,6108
9/25/2014,27.14,5752
9/25/2014,26.95,5306
9/25/2014,28.54,4848
9/26/2014,27.06,4522
9/26/2014,25.21,4375
9/26/2014,24.69,4293
9/26/2014,25.88,4263
9/26/2014,29.98,4368
9/26/2014,32.95,4881
9/26/2014,35.97,5460
9/26/2014,34.93,5967
9/26/2014,39.3,6350
9/26/2014,42.22,6583
9/26/2014,43.01,6739
9/26/2014,41.5,6824
9/26/2014,42.83,6862
9/26/2014,42.22,6908
9/26/2014,41.09,6956
9/26/2014,42.3,6959
9/26/2014,42.09,6906
9/26/2014,43.67,6637
9/26/2014,46.42,6514
9/26/2014,40.01,6390
9/26/2014,34.1,6121
9/26/2014,29.75,5814
9/26/2014,29.77,5387
9/26/2014,29.64,5094
9/27/2014,27,4715
9/27/2014,27,4602
9/27/2014,25.7,4523
9/27/2014,25.75,4473
9/27/2014,26.81,4379
9/27/2014,26.05,4632
9/27/2014,26.63,4802
9/27/2014,30.86,5059
9/27/2014,32.74,5359
9/27/2014,33.03,5642
9/27/2014,34.02,5849
9/27/2014,34.97,5977
9/27/2014,35.98,6038
9/27/2014,37.22,6085
9/27/2014,38.64,6130
9/27/2014,39,6118
9/27/2014,38.86,6089
9/27/2014,39.21,5990
9/27/2014,44.46,6034
9/27/2014,39.07,6047
9/27/2014,34.28,5907
9/27/2014,32.62,5720
9/27/2014,31.11,5422
9/27/2014,24.88,5200
9/28/2014,23.4,4859
9/28/2014,22.2,4780
9/28/2014,22.15,4722
9/28/2014,20.34,4681
9/28/2014,19.28,4549
9/28/2014,21.85,4757
9/28/2014,22.64,4862
9/28/2014,25.45,5077
9/28/2014,29.8,5360
9/28/2014,31.02,5660
9/28/2014,32.3,5893
9/28/2014,32.27,6052
9/28/2014,32.97,6139
9/28/2014,33,6209
9/28/2014,33.11,6276
9/28/2014,36.05,6279
9/28/2014,36.3,6276
9/28/2014,36.08,6215
9/28/2014,40.37,6281
9/28/2014,34.41,6304
9/28/2014,32.07,6240
9/28/2014,29.16,6037
9/28/2014,25.01,5718
9/28/2014,22.85,5455
9/29/2014,21.64,5088
9/29/2014,20.14,4978
9/29/2014,19.5,4907
9/29/2014,20.11,4890
9/29/2014,23.08,4978
9/29/2014,28.83,5569
9/29/2014,30.63,6107
9/29/2014,32.31,6601
9/29/2014,35.32,6979
9/29/2014,36.18,7236
9/29/2014,38.94,7399
9/29/2014,39.15,7514
9/29/2014,42.22,7582
9/29/2014,41.76,7631
9/29/2014,41.87,7669
9/29/2014,43.69,7678
9/29/2014,40.4,7638
9/29/2014,39.12,7438
9/29/2014,46.34,7333
9/29/2014,36.11,7198
9/29/2014,31.43,6969
9/29/2014,27.43,6632
9/29/2014,25.1,6161
9/29/2014,21.97,5673
9/30/2014,20.01,5399
9/30/2014,18.71,5156
9/30/2014,18.28,5024
9/30/2014,18.52,4997
9/30/2014,22.03,5235
9/30/2014,29.45,5677
9/30/2014,31.2,6238
9/30/2014,32.59,6716
9/30/2014,35.26,7057
9/30/2014,35.51,7259
9/30/2014,36.78,7411
9/30/2014,36.32,7456
9/30/2014,37.07,7468
9/30/2014,36.38,7467
9/30/2014,36.92,7488
9/30/2014,38.21,7500
9/30/2014,37.08,7449
9/30/2014,37.11,7232
9/30/2014,41.44,7073
9/30/2014,36.01,6868
9/30/2014,30.8,6626
9/30/2014,26.5,6261
9/30/2014,22.4,5785
9/30/2014,26.19,5325
10/1/2014,25.09,5032
10/1/2014,22.53,4823
10/1/2014,22.33,4710
10/1/2014,22.68,4685
10/1/2014,26.96,4874
10/1/2014,33.69,5373
10/1/2014,35.43,5932
10/1/2014,36.37,6358
10/1/2014,43.5,6662
10/1/2014,43.6,6834
10/1/2014,43.87,6906
10/1/2014,42.93,6932
10/1/2014,42.79,6931
10/1/2014,41.11,6941
10/1/2014,40.06,6977
10/1/2014,42.9,7039
10/1/2014,41.88,6998
10/1/2014,43.57,6807
10/1/2014,47.61,6723
10/1/2014,38.9,6519
10/1/2014,33.19,6261
10/1/2014,29.12,5917
10/1/2014,27.08,5473
10/1/2014,28,4807
10/2/2014,26.67,4583
10/2/2014,24,4409
10/2/2014,23.68,4319
10/2/2014,24.25,4304
10/2/2014,28.32,4491
10/2/2014,34.46,5007
10/2/2014,36.15,5575
10/2/2014,37.25,6005
10/2/2014,40.93,6305
10/2/2014,40.27,6479
10/2/2014,40.05,6543
10/2/2014,38.9,6578
10/2/2014,38.95,6587
10/2/2014,38.99,6603
10/2/2014,38.97,6634
10/2/2014,39.26,6688
10/2/2014,38.98,6663
10/2/2014,43.05,6508
10/2/2014,48.49,6441
10/2/2014,38.1,6220
10/2/2014,33.01,5960
10/2/2014,28.93,5610
10/2/2014,27.27,5194
10/2/2014,26.61,4675
10/3/2014,24.54,4465
10/3/2014,23.5,4297
10/3/2014,22.77,4214
10/3/2014,23.19,4194
10/3/2014,26.3,4357
10/3/2014,34,4859
10/3/2014,32.52,5414
10/3/2014,32.62,5840
10/3/2014,37.68,6141
10/3/2014,40.93,6329
10/3/2014,43.12,6404
10/3/2014,42.68,6435
10/3/2014,42.1,6435
10/3/2014,41.95,6427
10/3/2014,40.43,6429
10/3/2014,39.17,6460
10/3/2014,36.87,6417
10/3/2014,39.78,6260
10/3/2014,44.62,6183
10/3/2014,34.43,5940
10/3/2014,29.64,5688
10/3/2014,27.43,5385
10/3/2014,25.09,5037
10/3/2014,23.69,4628
10/4/2014,25.01,4438
10/4/2014,23.77,4283
10/4/2014,22.14,4197
10/4/2014,21.73,4155
10/4/2014,22.46,4147
10/4/2014,24.74,4419
10/4/2014,23.95,4662
10/4/2014,28.44,4937
10/4/2014,31.5,5239
10/4/2014,36.33,5479
10/4/2014,36.81,5592
10/4/2014,34.53,5621
10/4/2014,34.4,5581
10/4/2014,32.94,5527
10/4/2014,33.42,5492
10/4/2014,32.91,5472
10/4/2014,33.34,5430
10/4/2014,38.11,5448
10/4/2014,40.94,5532
10/4/2014,33.09,5381
10/4/2014,30.72,5185
10/4/2014,29.09,4941
10/4/2014,25.28,4660
10/4/2014,21.67,4339
10/5/2014,19.09,4235
10/5/2014,18.08,4081
10/5/2014,17.8,3996
10/5/2014,16.69,3950
10/5/2014,16.67,3933
10/5/2014,16.52,4106
10/5/2014,17.77,4233
10/5/2014,22.33,4395
10/5/2014,24.99,4609
10/5/2014,25.07,4805
10/5/2014,26.58,4931
10/5/2014,26.7,4992
10/5/2014,26.9,5003
10/5/2014,25.57,5000
10/5/2014,25.58,5011
10/5/2014,26.48,5053
10/5/2014,28.81,5109
10/5/2014,33.87,5239
10/5/2014,38,5376
10/5/2014,32.09,5321
10/5/2014,26.95,5201
10/5/2014,24.85,4974
10/5/2014,20.29,4661
10/5/2014,21.83,4399
10/6/2014,19.6,4187
10/6/2014,17.47,4088
10/6/2014,17.43,4041
10/6/2014,17.67,4030
10/6/2014,22.51,4138
10/6/2014,30,4707
10/6/2014,31.41,5250
10/6/2014,31.48,5661
10/6/2014,35.45,5932
10/6/2014,36.11,6091
10/6/2014,36.05,6164
10/6/2014,35.47,6200
10/6/2014,36.51,6227
10/6/2014,36.75,6243
10/6/2014,37.08,6276
10/6/2014,39,6329
10/6/2014,40.12,6330
10/6/2014,40.93,6249
10/6/2014,49.68,6212
10/6/2014,38.98,6029
10/6/2014,28.33,5796
10/6/2014,25.79,5454
10/6/2014,23.33,5025
10/6/2014,26.78,4516
10/7/2014,22.57,4328
10/7/2014,21.76,4212
10/7/2014,21.11,4153
10/7/2014,21.51,4147
10/7/2014,26.87,4277
10/7/2014,35.51,4905
10/7/2014,35.89,5536
10/7/2014,37.34,6011
10/7/2014,43.19,6330
10/7/2014,40.73,6491
10/7/2014,39.49,6542
10/7/2014,38.92,6554
10/7/2014,39.45,6549
10/7/2014,38.88,6542
10/7/2014,38.92,6567
10/7/2014,39.3,6590
10/7/2014,40.3,6559
10/7/2014,45.15,6446
10/7/2014,51.13,6378
10/7/2014,40.08,6167
10/7/2014,33.5,5893
10/7/2014,30.11,5540
10/7/2014,28.41,5069
10/7/2014,28.55,4721
10/8/2014,27.48,4572
10/8/2014,27.02,4386
10/8/2014,25.89,4284
10/8/2014,26.28,4267
10/8/2014,28.9,4438
10/8/2014,34.53,4992
10/8/2014,36.83,5635
10/8/2014,36.9,6126
10/8/2014,43.94,6457
10/8/2014,45.61,6640
10/8/2014,44.93,6689
10/8/2014,38.91,6703
10/8/2014,38.97,6707
10/8/2014,36.18,6686
10/8/2014,36.63,6678
10/8/2014,36.44,6658
10/8/2014,42.57,6592
10/8/2014,47,6448
10/8/2014,50.72,6360
10/8/2014,37.79,6109
10/8/2014,32.36,5825
10/8/2014,29.02,5464
10/8/2014,25.8,4987
10/8/2014,24.37,4573
10/9/2014,22.5,4384
10/9/2014,21.45,4199
10/9/2014,20.69,4103
10/9/2014,21.8,4086
10/9/2014,24.25,4236
10/9/2014,31.43,4694
10/9/2014,34.73,5254
10/9/2014,33.8,5698
10/9/2014,36.67,5973
10/9/2014,38.96,6104
10/9/2014,37.13,6154
10/9/2014,34.01,6174
10/9/2014,34.26,6185
10/9/2014,34.18,6187
10/9/2014,34.07,6204
10/9/2014,34.26,6226
10/9/2014,37.15,6224
10/9/2014,48.11,6160
10/9/2014,50.52,6122
10/9/2014,34.81,5941
10/9/2014,32.2,5705
10/9/2014,28.84,5386
10/9/2014,24.24,4965
10/9/2014,22.97,4616
10/10/2014,20.7,4340
10/10/2014,18.85,4144
10/10/2014,18.71,4039
10/10/2014,19.75,4025
10/10/2014,23.22,4196
10/10/2014,32.58,4586
10/10/2014,35.83,5142
10/10/2014,34.16,5605
10/10/2014,35.23,5896
10/10/2014,35.8,6041
10/10/2014,35.78,6103
10/10/2014,36.4,6129
10/10/2014,35.78,6131
10/10/2014,35.09,6116
10/10/2014,35.09,6102
10/10/2014,35.55,6102
10/10/2014,36.95,6092
10/10/2014,43.01,6035
10/10/2014,49.48,5990
10/10/2014,37.06,5796
10/10/2014,32.82,5556
10/10/2014,28.44,5271
10/10/2014,26.72,4912
10/10/2014,21.72,4528
10/11/2014,19.16,4296
10/11/2014,16.66,4113
10/11/2014,16.48,4006
10/11/2014,16.58,3976
10/11/2014,18.99,3999
10/11/2014,22.29,4181
10/11/2014,22.14,4416
10/11/2014,26.11,4691
10/11/2014,28.71,4970
10/11/2014,29.61,5182
10/11/2014,30,5322
10/11/2014,29.99,5392
10/11/2014,28.21,5401
10/11/2014,27.01,5387
10/11/2014,27.5,5362
10/11/2014,27.08,5355
10/11/2014,28.66,5367
10/11/2014,35.97,5438
10/11/2014,38.78,5533
10/11/2014,29.88,5420
10/11/2014,28.68,5232
10/11/2014,27.5,5007
10/11/2014,24.08,4717
10/11/2014,21.2,4376
10/12/2014,18.78,4135
10/12/2014,16.82,4002
10/12/2014,16.1,3919
10/12/2014,15.97,3890
10/12/2014,17.04,3870
10/12/2014,18.37,4018
10/12/2014,19.98,4158
10/12/2014,22.16,4346
10/12/2014,24.19,4569
10/12/2014,25.94,4758
10/12/2014,26.51,4904
10/12/2014,25.4,4992
10/12/2014,25.04,5023
10/12/2014,24.46,5023
10/12/2014,24.81,5021
10/12/2014,25.35,5033
10/12/2014,29.78,5082
10/12/2014,41,5232
10/12/2014,42.68,5382
10/12/2014,35.06,5337
10/12/2014,28.77,5210
10/12/2014,26.92,4987
10/12/2014,20.92,4659
10/12/2014,22.48,4318
10/13/2014,20.87,4142
10/13/2014,17.1,4053
10/13/2014,16.67,3999
10/13/2014,18.12,3990
10/13/2014,23.17,4083
10/13/2014,34.71,4631
10/13/2014,35.87,5196
10/13/2014,35.47,5639
10/13/2014,40.48,5916
10/13/2014,40.59,6062
10/13/2014,41.87,6150
10/13/2014,41.75,6199
10/13/2014,39.33,6236
10/13/2014,38.92,6245
10/13/2014,38.89,6264
10/13/2014,39.53,6304
10/13/2014,39.44,6339
10/13/2014,54.27,6305
10/13/2014,54.4,6280
10/13/2014,39.34,6100
10/13/2014,34.17,5851
10/13/2014,30,5504
10/13/2014,26.72,5049
10/13/2014,27.88,4558
10/14/2014,24.77,4331
10/14/2014,21.23,4211
10/14/2014,20.93,4146
10/14/2014,21.21,4139
10/14/2014,27.14,4299
10/14/2014,38,4941
10/14/2014,42.94,5606
10/14/2014,41.32,6119
10/14/2014,50.26,6466
10/14/2014,49.26,6638
10/14/2014,45.46,6729
10/14/2014,43.59,6789
10/14/2014,44.24,6822
10/14/2014,42.97,6828
10/14/2014,42.97,6862
10/14/2014,42.8,6883
10/14/2014,43.25,6883
10/14/2014,55.11,6785
10/14/2014,55.2,6715
10/14/2014,41.22,6498
10/14/2014,36.38,6216
10/14/2014,34.05,5841
10/14/2014,29.19,5323
10/14/2014,31.2,4947
10/15/2014,29.79,4741
10/15/2014,27.59,4649
10/15/2014,28.19,4596
10/15/2014,28.39,4585
10/15/2014,31.59,4686
10/15/2014,40.44,5342
10/15/2014,46.18,6001
10/15/2014,44.54,6531
10/15/2014,50,6904
10/15/2014,53.53,7108
10/15/2014,52.95,7241
10/15/2014,52.1,7328
10/15/2014,54.02,7387
10/15/2014,52,7404
10/15/2014,52.13,7437
10/15/2014,54.24,7462
10/15/2014,55,7457
10/15/2014,72,7340
10/15/2014,68.2,7230
10/15/2014,49.34,6997
10/15/2014,41.01,6737
10/15/2014,36.51,6383
10/15/2014,31.65,5871
10/15/2014,31.22,5252
10/16/2014,29.86,4999
10/16/2014,28.01,4802
10/16/2014,27.38,4698
10/16/2014,27.91,4686
10/16/2014,31.54,4899
10/16/2014,40.2,5438
10/16/2014,47.13,6091
10/16/2014,46.66,6611
10/16/2014,51.01,6958
10/16/2014,54.04,7134
10/16/2014,53.99,7219
10/16/2014,54.11,7255
10/16/2014,53,7258
10/16/2014,51.03,7238
10/16/2014,50.5,7225
10/16/2014,49.28,7201
10/16/2014,50.73,7161
10/16/2014,59.95,7028
10/16/2014,65.38,6895
10/16/2014,45.53,6615
10/16/2014,40.56,6314
10/16/2014,34.58,5935
10/16/2014,29.94,5436
10/16/2014,29.97,4860
10/17/2014,27.87,4724
10/17/2014,27.32,4545
10/17/2014,26.23,4449
10/17/2014,27.05,4430
10/17/2014,27.32,4606
10/17/2014,36.65,5113
10/17/2014,39.03,5713
10/17/2014,39.03,6176
10/17/2014,41.6,6500
10/17/2014,43.78,6690
10/17/2014,46.57,6797
10/17/2014,44.64,6846
10/17/2014,42.69,6863
10/17/2014,41.85,6847
10/17/2014,41.62,6834
10/17/2014,40.25,6810
10/17/2014,41.38,6768
10/17/2014,48.7,6640
10/17/2014,54.07,6510
10/17/2014,37.88,6247
10/17/2014,35.34,5973
10/17/2014,31.44,5662
10/17/2014,27.05,5270
10/17/2014,26.32,4897
10/18/2014,23.62,4575
10/18/2014,22.53,4376
10/18/2014,22.12,4264
10/18/2014,22.11,4218
10/18/2014,21.93,4221
